word,freq
inviolability,1
inviting,1
inw,1
(ip,1
--iparticipate,1
(ips,1
i-root,1
irtf,1
(irtf),1
isc,1
isnt,1
iso,1
iso_,1
isoc@isoc,1
isp,1
(isp),1
isp),1
(isps),1
it's,1
ixp,1
(ixps),1
january,1
japan,1
(japan),1
jay,1
jay@nzrs,1
joining,1
(joining,1
jordan,1
jordan@internetnz,1
judgments,1
judicial,1
jump,1
juridical,1
justice,1
juxtaposition,1
keen,1
keeping,1
keio,1
keith,1
keith@internetnz,1
(kenya),1
kept,1
knows,1
labour,1
labours,1
(lac-ix),1
lac-ix,1
(lacnic),1
lacnog,1
laid,1
larger,1
largest,1
lasting,1
launched,1
leaders,1
leadership,1
learn,1
learned,1
least,1
leave,1
leaving,1
lebanese,1
led,1
legitimation,1
less,1
lessening,1
lessons,1
letter,1
$letter,1
letters,1
liability,1
liaisons,1
lies,1
light,1
limitations,1
limiting,1
lindqvist--twomey-,1
linkage,1
lir,1
(lir),1
literacy,1
live,1
livelihoods,1
living,1
localization,1
locally,1
located,1
location,1
log,1
logical,1
longer,1
longer--term,1
longevity,1
longitudinal,1
long-standing,1
loose,1
lose,1
lot,1
machine--machine,1
magabout,1
magnitude,1
maintains,1
makes,1
-makes-internet-work-internet-ecosystem,1
malfeasance,1
mammals,1
managing,1
manifestations,1
manufacturing,1
mar,1
mark,1
marketplace,1
marketsfueled,1
material,1
mathematics,1
matures,1
maturity,1
mauritius,1
mdg,1
meaningfully,1
measure,1
measurement,1
mechansim,1
mediation,1
medium,1
meeting),1
membership-faq,1
memberships,1
memorandum,1
memorandum--understanding,1
mentioned,1
metrics,1
metropolitan,1
microsoft,1
million,1
minimised,1
minimum,1
ministers,1
(minor,1
minutes,1
mirror,1
mission#vision,1
mistake,1
mit,1
mitigate,1
mix,1
mixed,1
mobile,1
moderation,1
modification,1
modifications,1
moment,1
monahan,1
monitor,1
monitoring,1
montevideo--statement------future----internet--cooperation,1
most,1
motivate,1
(mou),1
mounted,1
moving,1
multicultural,1
multi-dimensional,1
multifaceted,1
multi-lateral,1
multi--stakeholder,1
multi-stakeholderism,1
multistakholder,1
multitude,1
mutually,1
myriad,1
name),1
named,1
nameserver,1
nameservers,1
nation,1
national_internet_registry,1
natives,1
ncc,1
ncc),1
(ncuc),1
nearby,1
near-real-time,1
near-term,1
necessitates,1
necessity,1
needing,1
negative,1
negotiated,1
negotiation,1
nervous,1
net-nation,1
net-nations,1
neutral,1
neutrality,1
(neutrality,1
never,1
nevertheless,1
-new,1
newer,1
next-level,1
nir,1
(nomcom),1
nominates,1
(non-commercial,1
noncommunicable,1
non--decision--making,1
none,1
non-governmental,1
non-lucrative,1
non-partisan,1
non--profit,1
non-state,1
nor,1
notably,1
nothing,1
notices,1
notification,1
notion,1
notions,1
not--profit,1
notwithstanding,1
ntia),1
ntiahome,1
numbering,1
objectives,1
observatory,1
observed,1
obstacles,1
occasion,1
occasional,1
occasionally,1
occur,1
occurring,1
offered,1
office,1
officers,1
offices,1
official,1
officially,1
(often,1
old,1
one--time,1
opened,1
openly,1
(open-stand,1
open-stand,1
operated,1
operational-policies-nirs,1
operations),1
operator),1
opinion,1
opinions,1
optic,1
orbits,1
organic,1
organically,1
organization),1
organize,1
origin,1
origination,1
otherwise,1
outline,1
output,1
outputs,1
overlapping,1
oversee,1
overseers,1
owners,1
ownership,1
pages,1
pair,1
pan-commonwealth,1
papers,1
paradigmnotably,1
parameter-related,1
parameters,1
partially,1
participates,1
participative,1
parties),1
partner,1
partners,1
partnerships,1
parts,1
pass,1
passed,1
(patents,1
patience,1
patterns,1
paucity,1
paulo,1
pave,1
payment,1
pcs,1
(pdp),1
(pdps),1
peer,1
penetration,1
people-centred,1
per,1
perfect,1
perform,1
performance,1
performed,1
perhaps,1
periodically,1
permanently,1
permissive,1
permit,1
personal,1
person--person,1
perspective,1
perspectives,1
persuaded,1
persuasive,1
pertinent,1
pervasive,1
perverted,1
philosophy,1
photography,1
php,1
phrase,1
pick,1
piece,1
pieces,1
placed,1
places,1
planet,1
platforms,1
playing,1
pleased,1
plenaries,1
plenary,1
plus,1
png,1
policy),1
policy-development,1
policy-focused,1
politically,1
poor,1
populi,1
portion,1
portions,1
pose,1
poses,1
position,1
positioning,1
post,1
-post-exhaustion,1
practised,1
pragmatism,1
precedent,1
preclude,1
preconditions,1
predictability,1
preferred,1
prefers,1
prejudice,1
premiere,1
prepare,1
prescribing,1
preserve,1
preserved,1
preserves,1
president,1
pressing,1
prevails,1
prevent,1
price,1
primary,1
principal,1
principlesthere,1
proceedings,1
proceso-de-desarrollo-de-politicas,1
processing,1
producing,1
product,1
projects,1
promising,1
proof,1
proper,1
proportionality,1
proposes,1
proposing,1
protections,1
protects,1
protocol),1
publication,1
publications,1
public-comment,1
publish,1
publishing,1
pulling,1
pursue,1
pursuing,1
put,1
qualifications,1
quality,1
quest,1
questionings,1
quite,1
quoted,1
racial,1
radio,1
raise,1
ranging,1
rapporteur,1
read,1
reader,1
reality,1
realize,1
realworld,1
reap,1
reasonableness,1
reasonably,1
reasons,1
rec-advance,1
received,1
receives,1
rechargeable,1
reciprocal,1
reciprocity,1
recognises,1
recognizes,1
reconsider,1
record,1
recorded,1
recs,1
re-examination,1
references,1
referring,1
refinement,1
refusal,1
refuse,1
regarded,1
regime,1
register,1
registered,1
registrant,1
registrars,1
(registry,1
regularly,1
regulate,1
regulator,1
reinforce,1
relates,1
relationship,1
relevance,1
reliably,1
rely,1
relying,1
remarkable,1
remarks,1
remiss,1
remote,1
remotely,1
renewable,1
renewed,1
repair,1
repeats,1
replicating,1
report--,1
reporting,1
representatives),1
representing,1
reputed,1
request_for_comments,1
resolutions,1
resolve,1
resort,1
resourcing,1
responded,1
responses,1
restricted,1
restricting,1
restrictions,1
resulting,1
retained,1
returns,1
reveal,1
revelations,1
review-procedures,1
revise,1
revolutionized,1
rewarded,1
rewarding,1
(rfc),1
rfc-editor,1
(ripe,1
-rirs,1
robustness,1
room,1
root',1
rooted,1
rounds,1
route,1
routers,1
routes,1
rrsg,1
rseaux,1
(rssac),1
rssac),1
rubber,1
rue,1
rules-based,1
runs,1
rysg,1
safeguard,1
safeguards,1
safety,1
sample,1
sanctions,1
sanitation,1
satisfied,1
save,1
sa-view,1
savings,1
saw,1
scalable,1
schools,1
science,1
scoped,1
secondly,1
sections,1
securely,1
security),1
seem,1
seen,1
segment,1
self-organized,1
send,1
sense,1
sensible,1
sensory,1
sent,1
seoul,1
sep,1
separately,1
separates,1
september,1
serious,1
seriously,1
sets,1
settling,1
shall,1
shaping,1
shares,1
shed,1
sheet,1
shelter,1
short,1
sign,1
significantly,1
sincerely,1
singular,1
sir,1
six,1
skills,1
slightly,1
smooth,1
snowdens,1
societys,1
sole,1
solve,1
solved,1
solving,1
sometimes,1
somewhat,1
soon,1
sophisticated,1
sort,1
sovereignty,1
spanning,1
speaking,1
specifically,1
(specifications,1
specifying,1
spectrum,1
speed,1
sphere,1
spirit,1
spoken,1
sponsored,1
sponsorship,1
spurring,1
ssac,1
(ssac),1
stage,1
stake,1
stakeholder's,1
stamps,1
standardisation,1
standard-setting,1
standards-setting,1
standing,1
starting,1
starts,1
start-ups,1
state-centric,1
static,1
stem,1
step,1
stimulate,1
stipulate,1
stipulated,1
store,1
storehouse,1
strategic--engagement,1
stream,1
strengthened,1
strict,1
strictly,1
strongest,1
structured,1
struggles,1
student,1
study,1
subgroups,1
subscribe,1
subsidiaries,1
successors,1
such,1
suggest,1
suggestions,1
summary,1
-summary,1
summed,1
summit,1
supermajority,1
(support),1
suppressed,1
surge,1
surmount,1
survival,1
suspenders,1
suspicion,1
symbolic,1
synergies,1
synergy,1
system),1
systematic,1
systemic,1
table,1
tackled,1
talkstandards,1
tap,1
tasks,1
tcp,1
technologists,1
tend,1
test,1
tests,1
thank,1
(the,1
theories,1
things,1
think,1
thought,1
thoughtful,1
thousands,1
threat,1
threatened,1
thrive,1
throws,1
tim,1
timely,1
timetable,1
tldprinciples,1
(tlds),1
tlds),1
today's,1
token,1
tomorrow,1
tomorrows,1
took,1
tools),1
totally,1
toward,1
(tpp),1
traceable,1
trademarks),1
tradition,1
traditional,1
traditions,1
trail,1
trails,1
transfer,1
transformational,1
transforming,1
transjurisdiccional),1
translate,1
translating,1
translations,1
transmission,1
transpacific,1
transport,1
transported,1
treat,1
treatment,1
trends,1
triggering,1
trillion,1
tropical,1
trustworthy,1
tunis,1
two-letter,1
types),1
typical,1
ubiquitous,1
ubiquity,1
ultimate,1
umbrella,1
unable,1
unanticipated,1
uncertainty,1
under,1
undergoing,1
underpins,1
understood,1
undue,1
unequal,1
unesco-supported,1
unforeseen,1
unicef,1
unilateral,1
unimagined,1
unison,1
unistakeholder,1
unite,1
unless,1
unplanned,1
unrealistic,1
unrestricted,1
unusual,1
updated,1
uphold,1
uppermost,1
uptake,1
urgency,1
(us,1
usa,1
useable,1
usefulness,1
usg,1
(usually,1
valid,1
varying,1
vehicle,1
vehicular,1
verifiability,1
verify,1
verifying,1
(verisign,1
verisign-cooperative-agreement,1
version),1
viability,1
vibrancy,1
vibrant,1
violate,1
virtue,1
virtuous,1
vision,1
visit,1
voiced,1
voluntarism,1
vote,1
votes,1
vox,1
walling,1
warm,1
water,1
weak,1
web),1
webpage,1
welcomes,1
well-established,1
well-informed,1
well-received,1
well-tested,1
wgigreport,1
what,1
whereas,1
wherever,1
whois),1
wholeheartedly,1
wholly-owned,1
wields,1
(wigo),1
wireless,1
wish,1
wishing,1
women,1
worked,1
workshops,1
(world,1
worldipv,1
wp-content,1
xml,1
--year,1
years),1
yours,1
zealanders,1
